STATIONS_ID;MESS_DATUM;QN_8;  FF;  DD;eor
       3379;2018102802;    3;   4.4;  50;eor
       3379;2018102803;    3;   4.8;  50;eor
       3379;2018102804;    3;   4.4;  40;eor
       3379;2018102805;    3;   4.0;  50;eor
       3379;2018102806;    3;   3.9;  30;eor
       3379;2018102807;    3;   3.7;  30;eor
       3379;2018102808;    3;   4.8;  40;eor
       3379;2018102809;    3;   4.4;  40;eor
       3379;2018102810;    3;   4.3;  60;eor
       3379;2018102811;    3;   4.2;  60;eor
       3379;2018102812;    3;   3.4;  50;eor
       3379;2018102813;    3;   3.2;  40;eor
       3379;2018102814;    3;   3.1;  20;eor
       3379;2018102815;    3;   3.5;  10;eor
       3379;2018102816;    3;   2.6;  20;eor
       3379;2018102817;    3;   1.4;  30;eor
       3379;2018102818;    3;   1.6; 340;eor
       3379;2018102819;    3;   1.6;  10;eor
       3379;2018102820;    3;   2.1;  60;eor
       3379;2018102821;    3;   2.2;  80;eor
       3379;2018102822;    3;   1.4;  50;eor
       3379;2018102823;    3;   2.2;  20;eor
       3379;2018102900;    3;   1.7;  60;eor
       3379;2018102901;    3;   3.8;  50;eor
       3379;2018102902;    3;   2.5;  60;eor
       3379;2018102903;    3;   2.5;  50;eor
       3379;2018102904;    3;   2.6;  70;eor
       3379;2018102905;    3;   2.4;  70;eor
       3379;2018102906;    3;   2.9;  80;eor
       3379;2018102907;    3;   2.5;  50;eor
       3379;2018102908;    3;   2.6;  70;eor
       3379;2018102909;    3;   3.7;  90;eor
       3379;2018102910;    3;   3.4;  80;eor
       3379;2018102911;    3;   3.5;  80;eor
       3379;2018102912;    3;   3.0;  90;eor
       3379;2018102913;    3;   2.3; 100;eor
       3379;2018102914;    3;   4.3;  80;eor
       3379;2018102915;    3;   2.4; 110;eor
       3379;2018102916;    3;   3.1; 100;eor
       3379;2018102917;    3;   3.3; 140;eor
       3379;2018102918;    3;   5.0; 100;eor
       3379;2018102919;    3;   3.4; 120;eor
       3379;2018102920;    3;   3.3; 100;eor
       3379;2018102921;    3;   4.0; 100;eor
       3379;2018102922;    3;   5.0; 130;eor
       3379;2018102923;    3;   7.1; 150;eor
       3379;2018103000;    3;   6.6; 170;eor
       3379;2018103001;    3;   6.8; 160;eor
       3379;2018103002;    3;   6.6; 160;eor
       3379;2018103003;    3;  10.7; 150;eor
       3379;2018103004;    3;   3.1; 180;eor
       3379;2018103005;    3;   6.4; 140;eor
       3379;2018103006;    3;   4.2; 140;eor
       3379;2018103007;    3;   3.6; 240;eor
       3379;2018103008;    3;   6.5; 270;eor
       3379;2018103009;    3;   5.5; 270;eor
       3379;2018103010;    3;   5.7; 270;eor
       3379;2018103011;    3;   6.7; 290;eor
       3379;2018103012;    3;   4.8; 310;eor
       3379;2018103013;    3;   4.7; 290;eor
       3379;2018103014;    3;   5.7; 260;eor
       3379;2018103015;    3;   4.1; 260;eor
       3379;2018103016;    3;   1.9; 230;eor
       3379;2018103017;    3;   2.6; 180;eor
       3379;2018103018;    3;   2.8; 180;eor
       3379;2018103019;    3;   2.0; 160;eor
       3379;2018103020;    3;   2.5; 160;eor
       3379;2018103021;    3;   1.7; 160;eor
       3379;2018103022;    3;   2.3; 170;eor
       3379;2018103023;    3;   1.2; 200;eor
       3379;2018103100;    3;   1.2; 210;eor
       3379;2018103101;    3;   1.7; 160;eor
       3379;2018103102;    3;   1.5; 160;eor
       3379;2018103103;    3;   1.9; 170;eor
       3379;2018103104;    3;   1.8; 160;eor
       3379;2018103105;    3;   1.7; 130;eor
       3379;2018103106;    3;   1.9; 110;eor
       3379;2018103107;    3;   1.7; 120;eor
       3379;2018103108;    3;   2.3; 110;eor
       3379;2018103109;    3;   2.7;  80;eor
       3379;2018103110;    3;   2.4;  80;eor
       3379;2018103111;    3;   1.9;  90;eor
       3379;2018103112;    3;   1.9;  70;eor
       3379;2018103113;    3;   3.2;  80;eor
       3379;2018103114;    3;   2.3;  90;eor
       3379;2018103115;    3;   2.2; 100;eor
       3379;2018103116;    3;   2.8; 100;eor
       3379;2018103117;    3;   3.1; 100;eor
       3379;2018103118;    3;   3.6; 110;eor
       3379;2018103119;    3;   1.8; 100;eor
       3379;2018103120;    3;   1.8; 150;eor
       3379;2018103121;    3;   3.3; 140;eor
       3379;2018103122;    3;   2.3; 130;eor
       3379;2018103123;    3;   1.2; 130;eor
       3379;2018110100;    3;   1.0;  70;eor
       3379;2018110101;    3;   2.2; 130;eor
       3379;2018110102;    3;   1.9; 120;eor
       3379;2018110103;    3;   1.7;  90;eor
       3379;2018110104;    3;   2.5;  80;eor
       3379;2018110105;    3;   1.5;  60;eor
       3379;2018110106;    3;   2.1; 110;eor
       3379;2018110107;    3;   2.0;  90;eor
       3379;2018110108;    3;   0.8; 140;eor
       3379;2018110109;    3;   2.0;  50;eor
       3379;2018110110;    3;   1.3;  40;eor
       3379;2018110111;    3;   1.8;  50;eor
       3379;2018110112;    3;   2.3; 120;eor
       3379;2018110113;    3;   2.8; 300;eor
       3379;2018110114;    3;   1.1;  70;eor
       3379;2018110115;    3;   1.3; 350;eor
       3379;2018110116;    3;   2.4; 300;eor
       3379;2018110117;    3;   2.2; 280;eor
       3379;2018110118;    3;   2.3; 250;eor
       3379;2018110119;    3;   2.0; 240;eor
       3379;2018110120;    3;   2.7; 280;eor
       3379;2018110121;    3;   2.5; 260;eor
       3379;2018110122;    3;   2.0; 240;eor
       3379;2018110123;    3;   2.4; 200;eor
       3379;2018110200;    3;   1.9; 200;eor
       3379;2018110201;    3;   1.9; 190;eor
       3379;2018110202;    3;   2.0; 180;eor
       3379;2018110203;    3;   1.8; 210;eor
       3379;2018110204;    3;   1.8; 140;eor
       3379;2018110205;    3;   1.2; 180;eor
       3379;2018110206;    3;   0.8; 310;eor
       3379;2018110207;    3;   0.8; 100;eor
       3379;2018110208;    3;   0.9;  90;eor
       3379;2018110209;    3;   1.0; 100;eor
       3379;2018110210;    3;   1.0;  30;eor
       3379;2018110211;    3;   1.4; 360;eor
       3379;2018110212;    3;   2.0; 350;eor
       3379;2018110213;    3;   1.4;  70;eor
       3379;2018110214;    3;   1.4;  50;eor
       3379;2018110215;    3;   1.7;  10;eor
       3379;2018110216;    3;   1.3; 290;eor
       3379;2018110217;    3;   1.4; 310;eor
       3379;2018110218;    3;   0.6; 290;eor
       3379;2018110219;    3;   0.5; 350;eor
       3379;2018110220;    3;   2.0; 290;eor
       3379;2018110221;    3;   1.4; 280;eor
       3379;2018110222;    3;   1.6; 270;eor
       3379;2018110223;    3;   1.9; 280;eor
       3379;2018110300;    3;   1.5; 290;eor
       3379;2018110301;    3;   1.6; 240;eor
       3379;2018110302;    3;   1.6; 240;eor
       3379;2018110303;    3;   1.5; 250;eor
       3379;2018110304;    3;   0.8; 300;eor
       3379;2018110305;    3;   1.6; 310;eor
       3379;2018110306;    3;   1.3; 350;eor
       3379;2018110307;    3;   0.9;  20;eor
       3379;2018110308;    3;   0.9;  70;eor
       3379;2018110309;    3;   1.2;  40;eor
       3379;2018110310;    3;   1.6;  80;eor
       3379;2018110311;    3;   2.2;  90;eor
       3379;2018110312;    3;   2.4;  70;eor
       3379;2018110313;    3;   2.4;  70;eor
       3379;2018110314;    3;   2.7;  80;eor
       3379;2018110315;    3;   3.1;  80;eor
       3379;2018110316;    3;   3.2; 100;eor
       3379;2018110317;    3;   3.0;  90;eor
       3379;2018110318;    3;   2.9;  90;eor
       3379;2018110319;    3;   2.5;  90;eor
       3379;2018110320;    3;   2.9;  80;eor
       3379;2018110321;    3;   2.2; 100;eor
       3379;2018110322;    3;   3.5; 100;eor
       3379;2018110323;    3;   2.4; 100;eor
       3379;2018110400;    3;   3.4; 120;eor
       3379;2018110401;    3;   2.6;  90;eor
       3379;2018110402;    3;   1.8; 110;eor
       3379;2018110403;    3;   1.8; 100;eor
       3379;2018110404;    3;   2.0; 140;eor
       3379;2018110405;    3;   1.5; 100;eor
       3379;2018110406;    3;   1.4; 100;eor
       3379;2018110407;    3;   1.4; 110;eor
       3379;2018110408;    3;   2.2; 100;eor
       3379;2018110409;    3;   2.2; 100;eor
       3379;2018110410;    3;   1.7; 120;eor
       3379;2018110411;    3;   2.3;  90;eor
       3379;2018110412;    3;   2.1;  90;eor
       3379;2018110413;    3;   3.0; 100;eor
       3379;2018110414;    3;   2.9;  80;eor
       3379;2018110415;    3;   2.6;  80;eor
       3379;2018110416;    3;   2.8;  90;eor
       3379;2018110417;    3;   2.6;  90;eor
       3379;2018110418;    3;   2.5; 100;eor
       3379;2018110419;    3;   2.9; 100;eor
       3379;2018110420;    3;   2.9; 120;eor
       3379;2018110421;    3;   3.2; 110;eor
       3379;2018110422;    3;   2.2; 120;eor
       3379;2018110423;    3;   1.7; 120;eor
       3379;2018110500;    3;   2.1; 120;eor
       3379;2018110501;    3;   2.7; 100;eor
       3379;2018110502;    3;   1.2;  50;eor
       3379;2018110503;    3;   1.7;  60;eor
       3379;2018110504;    3;   1.3;  70;eor
       3379;2018110505;    3;   1.8;  90;eor
       3379;2018110506;    3;   1.1;  10;eor
       3379;2018110507;    3;   1.7; 310;eor
       3379;2018110508;    3;   2.4;  20;eor
       3379;2018110509;    3;   2.5;  70;eor
       3379;2018110510;    3;   1.0;  30;eor
       3379;2018110511;    3;   2.8;  90;eor
       3379;2018110512;    3;   2.7;  90;eor
       3379;2018110513;    3;   1.5;  90;eor
       3379;2018110514;    3;   2.8;  60;eor
       3379;2018110515;    3;   1.3;  90;eor
       3379;2018110516;    3;   1.0; 120;eor
       3379;2018110517;    3;   1.3; 330;eor
       3379;2018110518;    3;   1.1; 260;eor
       3379;2018110519;    3;   1.6; 250;eor
       3379;2018110520;    3;   1.0; 310;eor
       3379;2018110521;    3;   2.9; 180;eor
       3379;2018110522;    3;   3.0; 160;eor
       3379;2018110523;    3;   2.9; 170;eor
       3379;2018110600;    3;   2.3; 130;eor
       3379;2018110601;    3;   2.7; 130;eor
       3379;2018110602;    3;   2.3; 140;eor
       3379;2018110603;    3;   2.5; 130;eor
       3379;2018110604;    3;   1.7; 150;eor
       3379;2018110605;    3;   1.2; 160;eor
       3379;2018110606;    3;   1.5; 160;eor
       3379;2018110607;    3;   0.6; 130;eor
       3379;2018110608;    3;   1.9; 130;eor
       3379;2018110609;    3;   2.8; 140;eor
       3379;2018110610;    3;   2.9; 120;eor
       3379;2018110611;    3;   2.7; 120;eor
       3379;2018110612;    3;   2.7; 110;eor
       3379;2018110613;    3;   3.6; 110;eor
       3379;2018110614;    3;   2.4; 100;eor
       3379;2018110615;    3;   2.5;  80;eor
       3379;2018110616;    3;   1.9;  90;eor
       3379;2018110617;    3;   2.0; 100;eor
       3379;2018110618;    3;   1.3; 150;eor
       3379;2018110619;    3;   2.8; 160;eor
       3379;2018110620;    3;   3.3; 250;eor
       3379;2018110621;    3;   4.2; 270;eor
       3379;2018110622;    3;   3.5; 270;eor
       3379;2018110623;    3;   2.8; 260;eor
       3379;2018110700;    3;   2.5; 220;eor
       3379;2018110701;    3;   1.9; 230;eor
       3379;2018110702;    3;   1.1; 180;eor
       3379;2018110703;    3;   1.3; 200;eor
       3379;2018110704;    3;   1.4; 180;eor
       3379;2018110705;    3;   1.6; 160;eor
       3379;2018110706;    3;   1.1; 180;eor
       3379;2018110707;    3;   0.3;  50;eor
       3379;2018110708;    3;   0.3;  60;eor
       3379;2018110709;    3;   1.3;  90;eor
       3379;2018110710;    3;   2.4; 100;eor
       3379;2018110711;    3;   2.2; 110;eor
       3379;2018110712;    3;   2.0;  70;eor
       3379;2018110713;    3;   2.7;  60;eor
       3379;2018110714;    3;   2.0;  80;eor
       3379;2018110715;    3;   2.7;  80;eor
       3379;2018110716;    3;   1.5;  30;eor
       3379;2018110717;    3;   2.2; 340;eor
       3379;2018110718;    3;   3.5; 310;eor
       3379;2018110719;    3;   1.4; 250;eor
       3379;2018110720;    3;   1.6; 220;eor
       3379;2018110721;    3;   3.1; 250;eor
       3379;2018110722;    3;   2.3; 250;eor
       3379;2018110723;    3;   1.9; 240;eor
       3379;2018110800;    3;   2.5; 240;eor
       3379;2018110801;    3;   2.1; 240;eor
       3379;2018110802;    3;   2.0; 210;eor
       3379;2018110803;    3;   1.3; 230;eor
       3379;2018110804;    3;   1.2; 230;eor
       3379;2018110805;    3;   1.9; 240;eor
       3379;2018110806;    3;   0.4; 240;eor
       3379;2018110807;    3;   1.6; 280;eor
       3379;2018110808;    3;   1.7; 260;eor
       3379;2018110809;    3;   2.2; 290;eor
       3379;2018110810;    3;   1.1; 350;eor
       3379;2018110811;    3;   2.2;  30;eor
       3379;2018110812;    3;   2.4;  40;eor
       3379;2018110813;    3;   4.6;  90;eor
       3379;2018110814;    3;   3.9;  80;eor
       3379;2018110815;    3;   3.3;  60;eor
       3379;2018110816;    3;   3.2;  50;eor
       3379;2018110817;    3;   3.4;  60;eor
       3379;2018110818;    3;   2.5;  70;eor
       3379;2018110819;    3;   3.1;  90;eor
       3379;2018110820;    3;   3.3;  90;eor
       3379;2018110821;    3;   2.4;  90;eor
       3379;2018110822;    3;   2.9; 100;eor
       3379;2018110823;    3;   2.3;  80;eor
       3379;2018110900;    3;   2.4; 100;eor
       3379;2018110901;    3;   1.6; 140;eor
       3379;2018110902;    3;   1.0; 170;eor
       3379;2018110903;    3;   1.4; 210;eor
       3379;2018110904;    3;   2.4; 250;eor
       3379;2018110905;    3;   1.4; 260;eor
       3379;2018110906;    3;   1.8; 260;eor
       3379;2018110907;    3;   2.5; 280;eor
       3379;2018110908;    3;   1.6; 280;eor
       3379;2018110909;    3;   2.3; 270;eor
       3379;2018110910;    3;   1.5; 310;eor
       3379;2018110911;    3;   1.3; 310;eor
       3379;2018110912;    3;   1.6;  50;eor
       3379;2018110913;    3;   1.7;  60;eor
       3379;2018110914;    3;   2.0;  50;eor
       3379;2018110915;    3;   2.0; 110;eor
       3379;2018110916;    3;   1.8;  80;eor
       3379;2018110917;    3;   2.7;  80;eor
       3379;2018110918;    3;   2.5; 110;eor
       3379;2018110919;    3;   1.9; 110;eor
       3379;2018110920;    3;   2.5; 120;eor
       3379;2018110921;    3;   3.0; 130;eor
       3379;2018110922;    3;   1.5;  40;eor
       3379;2018110923;    3;   1.8; 120;eor
       3379;2018111000;    3;   3.3; 140;eor
       3379;2018111001;    3;   2.2; 120;eor
       3379;2018111002;    3;   1.7; 120;eor
       3379;2018111003;    3;   1.4; 110;eor
       3379;2018111004;    3;   1.6;  90;eor
       3379;2018111005;    3;   1.6; 120;eor
       3379;2018111006;    3;   2.7; 120;eor
       3379;2018111007;    3;   2.7; 120;eor
       3379;2018111008;    3;   2.7; 120;eor
       3379;2018111009;    3;   2.8; 140;eor
       3379;2018111010;    3;   2.5; 110;eor
       3379;2018111011;    3;   3.0;  80;eor
       3379;2018111012;    3;   2.5;  70;eor
       3379;2018111013;    3;   2.5;  40;eor
       3379;2018111014;    3;   2.1;  50;eor
       3379;2018111015;    3;   2.7;  20;eor
       3379;2018111016;    3;   2.2;  40;eor
       3379;2018111017;    3;   1.6;  80;eor
       3379;2018111018;    3;   2.8;  90;eor
       3379;2018111019;    3;   1.2;  60;eor
       3379;2018111020;    3;   1.4;  90;eor
       3379;2018111021;    3;   1.9; 100;eor
       3379;2018111022;    3;   1.6;  80;eor
       3379;2018111023;    3;   2.6; 100;eor
       3379;2018111100;    3;   2.4; 140;eor
       3379;2018111101;    3;   1.3; 120;eor
       3379;2018111102;    3;   0.8; 210;eor
       3379;2018111103;    3;   2.2; 270;eor
       3379;2018111104;    3;   0.8; 220;eor
       3379;2018111105;    3;   1.3; 260;eor
       3379;2018111106;    3;   1.0; 170;eor
       3379;2018111107;    3;   2.0; 130;eor
       3379;2018111108;    3;   2.2; 140;eor
       3379;2018111109;    3;   1.3; 200;eor
       3379;2018111110;    3;   1.5; 310;eor
       3379;2018111111;    3;   2.8; 340;eor
       3379;2018111112;    3;   1.0; 170;eor
       3379;2018111113;    3;   1.4; 140;eor
       3379;2018111114;    3;   2.1; 120;eor
       3379;2018111115;    3;   2.4; 140;eor
       3379;2018111116;    3;   1.6; 100;eor
       3379;2018111117;    3;   2.5; 110;eor
       3379;2018111118;    3;   1.7;  80;eor
       3379;2018111119;    3;   1.5;  60;eor
       3379;2018111120;    3;   2.1; 120;eor
       3379;2018111121;    3;   1.8; 130;eor
       3379;2018111122;    3;   1.9; 130;eor
       3379;2018111123;    3;   1.9; 140;eor
       3379;2018111200;    3;   1.6; 170;eor
       3379;2018111201;    3;   1.0; 240;eor
       3379;2018111202;    3;   0.7; 360;eor
       3379;2018111203;    3;   0.5; 130;eor
       3379;2018111204;    3;   1.1; 110;eor
       3379;2018111205;    3;   1.9; 130;eor
       3379;2018111206;    3;   0.9; 180;eor
       3379;2018111207;    3;   1.0; 120;eor
       3379;2018111208;    3;   2.9; 130;eor
       3379;2018111209;    3;   2.9; 130;eor
       3379;2018111210;    3;   2.5;  80;eor
       3379;2018111211;    3;   2.8;  70;eor
       3379;2018111212;    3;   3.0; 100;eor
       3379;2018111213;    3;   2.8;  80;eor
